model,algo,config,config_detail,quant_duration,model_storage_size,load_mem_allot,load_mem_reserved,ppl_mem_allot,ppl_mem_reserved,leaderboard_mem_allot,leaderboard_mem_reserved,ppl_wikitext,ppl_c4,duration_wikitext,duration_c4
Qwen3.5-4B,mxq,4_25,"{'weight_quant_params': {'nbits': 4, 'channel_wise': True, 'group_size': 64, 'optimize': True, 'round_zero': True, 'axis': 1, 'view_as_float': False}, 'scale_quant_params': {'nbits': 8, 'channel_wise': True, 'group_size': 128, 'optimize': False}, 'zero_quant_params': None, 'offload_meta': False, 'mixed': True, 'budget': 4.25}",7.957371234893799,0,0,0,0,0,0,0,0,0,0,0
Qwen3.5-9B,mxq,3_25,"{'weight_quant_params': {'nbits': 4, 'channel_wise': True, 'group_size': 64, 'optimize': True, 'round_zero': True, 'axis': 1, 'view_as_float': False}, 'scale_quant_params': {'nbits': 8, 'channel_wise': True, 'group_size': 128, 'optimize': False}, 'zero_quant_params': None, 'offload_meta': False, 'mixed': True, 'budget': 3.25}",22.18706083297729,0,0,0,0,0,0,0,0,0,0,0
Qwen3.5-2B,mxq,4_13,"{'weight_quant_params': {'nbits': 4, 'channel_wise': True, 'group_size': 64, 'optimize': True, 'round_zero': True, 'axis': 1, 'view_as_float': False}, 'scale_quant_params': {'nbits': 8, 'channel_wise': True, 'group_size': 128, 'optimize': False}, 'zero_quant_params': None, 'offload_meta': False, 'mixed': True, 'budget': 4.13}",2.846707344055176,0,0,0,0,0,0,0,0,0,0,0
Qwen3.5-2B,mxq,4_51,"{'weight_quant_params': {'nbits': 4, 'channel_wise': True, 'group_size': 64, 'optimize': True, 'round_zero': True, 'axis': 1, 'view_as_float': False}, 'scale_quant_params': {'nbits': 8, 'channel_wise': True, 'group_size': 128, 'optimize': False}, 'zero_quant_params': None, 'offload_meta': False, 'mixed': True, 'budget': 4.51}",2.774712562561035,0,0,0,0,0,0,0,0,0,0,0
Qwen3.5-2B,mxq,3_13,"{'weight_quant_params': {'nbits': 4, 'channel_wise': True, 'group_size': 64, 'optimize': True, 'round_zero': True, 'axis': 1, 'view_as_float': False}, 'scale_quant_params': {'nbits': 8, 'channel_wise': True, 'group_size': 128, 'optimize': False}, 'zero_quant_params': None, 'offload_meta': False, 'mixed': True, 'budget': 3.13}",3.076554775238037,0,0,0,0,0,0,0,0,0,0,0
Qwen3.5-2B,mxq,3_25,"{'weight_quant_params': {'nbits': 4, 'channel_wise': True, 'group_size': 64, 'optimize': True, 'round_zero': True, 'axis': 1, 'view_as_float': False}, 'scale_quant_params': {'nbits': 8, 'channel_wise': True, 'group_size': 128, 'optimize': False}, 'zero_quant_params': None, 'offload_meta': False, 'mixed': True, 'budget': 3.25}",2.949051856994629,0,0,0,0,0,0,0,0,0,0,0
Qwen3.5-2B,mxq,3_51,"{'weight_quant_params': {'nbits': 4, 'channel_wise': True, 'group_size': 64, 'optimize': True, 'round_zero': True, 'axis': 1, 'view_as_float': False}, 'scale_quant_params': {'nbits': 8, 'channel_wise': True, 'group_size': 128, 'optimize': False}, 'zero_quant_params': None, 'offload_meta': False, 'mixed': True, 'budget': 3.51}",3.0193231105804443,0,0,0,0,0,0,0,0,0,0,0
Qwen3.5-4B,mxq,3_51,"{'weight_quant_params': {'nbits': 4, 'channel_wise': True, 'group_size': 64, 'optimize': True, 'round_zero': True, 'axis': 1, 'view_as_float': False}, 'scale_quant_params': {'nbits': 8, 'channel_wise': True, 'group_size': 128, 'optimize': False}, 'zero_quant_params': None, 'offload_meta': False, 'mixed': True, 'budget': 3.51}",8.26595950126648,0,0,0,0,0,0,0,0,0,0,0
Qwen3.5-4B,mxq,3_13,"{'weight_quant_params': {'nbits': 4, 'channel_wise': True, 'group_size': 64, 'optimize': True, 'round_zero': True, 'axis': 1, 'view_as_float': False}, 'scale_quant_params': {'nbits': 8, 'channel_wise': True, 'group_size': 128, 'optimize': False}, 'zero_quant_params': None, 'offload_meta': False, 'mixed': True, 'budget': 3.13}",8.827926397323608,0,0,0,0,0,0,0,0,0,0,0
Qwen3.5-9B,mxq,4_13,"{'weight_quant_params': {'nbits': 4, 'channel_wise': True, 'group_size': 64, 'optimize': True, 'round_zero': True, 'axis': 1, 'view_as_float': False}, 'scale_quant_params': {'nbits': 8, 'channel_wise': True, 'group_size': 128, 'optimize': False}, 'zero_quant_params': None, 'offload_meta': False, 'mixed': True, 'budget': 4.13}",20.340593814849854,0,0,0,0,0,0,0,0,0,0,0
Qwen3.5-4B,mxq,4_51,"{'weight_quant_params': {'nbits': 4, 'channel_wise': True, 'group_size': 64, 'optimize': True, 'round_zero': True, 'axis': 1, 'view_as_float': False}, 'scale_quant_params': {'nbits': 8, 'channel_wise': True, 'group_size': 128, 'optimize': False}, 'zero_quant_params': None, 'offload_meta': False, 'mixed': True, 'budget': 4.51}",9.023015022277832,0,0,0,0,0,0,0,0,0,0,0
Qwen3.5-9B,mxq,4_25,"{'weight_quant_params': {'nbits': 4, 'channel_wise': True, 'group_size': 64, 'optimize': True, 'round_zero': True, 'axis': 1, 'view_as_float': False}, 'scale_quant_params': {'nbits': 8, 'channel_wise': True, 'group_size': 128, 'optimize': False}, 'zero_quant_params': None, 'offload_meta': False, 'mixed': True, 'budget': 4.25}",19.76762008666992,0,0,0,0,0,0,0,0,0,0,0
Qwen3.5-9B,mxq,3_51,"{'weight_quant_params': {'nbits': 4, 'channel_wise': True, 'group_size': 64, 'optimize': True, 'round_zero': True, 'axis': 1, 'view_as_float': False}, 'scale_quant_params': {'nbits': 8, 'channel_wise': True, 'group_size': 128, 'optimize': False}, 'zero_quant_params': None, 'offload_meta': False, 'mixed': True, 'budget': 3.51}",21.47712755203247,0,0,0,0,0,0,0,0,0,0,0
Qwen3.5-4B,mxq,3_25,"{'weight_quant_params': {'nbits': 4, 'channel_wise': True, 'group_size': 64, 'optimize': True, 'round_zero': True, 'axis': 1, 'view_as_float': False}, 'scale_quant_params': {'nbits': 8, 'channel_wise': True, 'group_size': 128, 'optimize': False}, 'zero_quant_params': None, 'offload_meta': False, 'mixed': True, 'budget': 3.25}",8.503159999847412,0,0,0,0,0,0,0,0,0,0,0
Qwen3.5-2B,mxq,4_25,"{'weight_quant_params': {'nbits': 4, 'channel_wise': True, 'group_size': 64, 'optimize': True, 'round_zero': True, 'axis': 1, 'view_as_float': False}, 'scale_quant_params': {'nbits': 8, 'channel_wise': True, 'group_size': 128, 'optimize': False}, 'zero_quant_params': None, 'offload_meta': False, 'mixed': True, 'budget': 4.25}",2.814797163009644,0,0,0,0,0,0,0,0,0,0,0
Qwen3.5-9B,mxq,3_13,"{'weight_quant_params': {'nbits': 4, 'channel_wise': True, 'group_size': 64, 'optimize': True, 'round_zero': True, 'axis': 1, 'view_as_float': False}, 'scale_quant_params': {'nbits': 8, 'channel_wise': True, 'group_size': 128, 'optimize': False}, 'zero_quant_params': None, 'offload_meta': False, 'mixed': True, 'budget': 3.13}",22.49357557296753,0,0,0,0,0,0,0,0,0,0,0
Qwen3.5-4B,mxq,4_13,"{'weight_quant_params': {'nbits': 4, 'channel_wise': True, 'group_size': 64, 'optimize': True, 'round_zero': True, 'axis': 1, 'view_as_float': False}, 'scale_quant_params': {'nbits': 8, 'channel_wise': True, 'group_size': 128, 'optimize': False}, 'zero_quant_params': None, 'offload_meta': False, 'mixed': True, 'budget': 4.13}",9.553017377853394,0,0,0,0,0,0,0,0,0,0,0
